date,Active Sending Addresses (%)
2020-10-25,76.02861863
2020-10-26,74.78598749
2020-10-27,73.89304023
2020-10-28,76.42535651
2020-10-29,73.55999744
2020-10-30,76.73625284
2020-10-31,74.3996099
2020-11-01,74.76282626
2020-11-02,72.89834064
2020-11-03,73.35418754
2020-11-04,75.80581133
2020-11-05,72.88352286
2020-11-06,75.85569716
2020-11-07,77.59380304
2020-11-08,76.76646188
2020-11-09,77.62395962
2020-11-10,75.26263132
2020-11-11,72.03383749
2020-11-12,58.67348795
2020-11-13,59.11564215
2020-11-14,70.01627954
2020-11-15,71.75594938
2020-11-16,69.66407793
2020-11-17,70.69692335
2020-11-18,67.18437334
2020-11-19,67.19107255
2020-11-20,66.93200011
2020-11-21,66.30596537
2020-11-22,66.63086626
2020-11-23,66.77462531
2020-11-24,63.07054953
2020-11-25,65.10540597
2020-11-26,65.20143611
2020-11-27,67.63013664
2020-11-28,63.81787945
2020-11-29,63.21157807
2020-11-30,64.58335043
2020-12-01,72.52206904
2020-12-02,68.22344322
2020-12-03,67.49108734
2020-12-04,71.60661566
2020-12-05,71.66634804
2020-12-06,72.73847492
2020-12-07,70.47728745
2020-12-08,68.61933138
2020-12-09,68.37081455
2020-12-10,69.37952793
2020-12-11,69.4843099
2020-12-12,66.07381526
2020-12-13,61.65661958
2020-12-14,65.84555812
2020-12-15,70.04557846
2020-12-16,68.18372786
2020-12-17,57.04593696
2020-12-18,78.33918332
2020-12-19,71.08937469
2020-12-20,73.01346834
2020-12-21,71.35444591
2020-12-22,67.70265342
2020-12-23,63.97418741
2020-12-24,68.73440345
2020-12-25,67.1401197
2020-12-26,70.60462621
2020-12-27,64.9580034
2020-12-28,64.47073269
2020-12-29,64.72937072
2020-12-30,67.47843605
2020-12-31,67.76868551
2021-01-01,72.29469695
2021-01-02,66.77849535
2021-01-03,60.70356422
2021-01-04,59.29771228
2021-01-05,61.77109876
2021-01-06,66.23325078
2021-01-07,64.40624716
2021-01-08,64.74281595
2021-01-09,68.41790988
2021-01-10,68.67178805
2021-01-11,66.90228553
2021-01-12,71.61710829
2021-01-13,72.87881154
2021-01-14,72.62967016
2021-01-15,71.80804484
2021-01-16,71.52005718
2021-01-17,70.51239116
2021-01-18,71.44854972
2021-01-19,66.64779963
2021-01-20,69.09209823
2021-01-21,69.24209327
2021-01-22,72.31114138
2021-01-23,72.59676182
2021-01-24,68.52134668
2021-01-25,65.62490968
2021-01-26,71.41248786
2021-01-27,68.20911374
2021-01-28,70.16521625
2021-01-29,66.86379566
2021-01-30,66.29127716
2021-01-31,65.96556303
2021-02-01,63.93278017
2021-02-02,64.56983333
2021-02-03,61.90292141
2021-02-04,60.66291018
2021-02-05,56.6956207
2021-02-06,59.45155947
2021-02-07,60.84392553
2021-02-08,58.26888539
2021-02-09,57.33982008
2021-02-10,60.32381334
2021-02-11,57.83470104
2021-02-12,59.88630566
2021-02-13,56.77731577
2021-02-14,62.51978474
2021-02-15,60.76094482
2021-02-16,59.80841524
2021-02-17,60.22477597
2021-02-18,59.82711272
2021-02-19,59.38463058
2021-02-20,64.33026236
2021-02-21,64.4121142
2021-02-22,58.57244206
2021-02-23,60.72377837
2021-02-24,66.50484421
2021-02-25,66.97912674
2021-02-26,68.22742475
2021-02-27,68.50202208
2021-02-28,70.42741865
2021-03-01,70.05014092
2021-03-02,72.33924792
2021-03-03,68.06214169
2021-03-04,66.82157391
2021-03-05,68.1098915
2021-03-06,69.57297151
2021-03-07,65.82270655
2021-03-08,66.9629519
2021-03-09,65.25999538
2021-03-10,66.01981736
2021-03-11,64.15453342
2021-03-12,68.0342375
2021-03-13,64.50965192
2021-03-14,71.85084324
2021-03-15,59.39637343
2021-03-16,64.81875013
2021-03-17,64.54444307
2021-03-18,58.6361217
2021-03-19,64.93127461
2021-03-20,64.3605396
2021-03-21,64.88976005
2021-03-22,57.52401947
2021-03-23,63.75563426
2021-03-24,59.3006964
2021-03-25,69.43495033
2021-03-26,66.46273961
2021-03-27,65.98478314
2021-03-28,63.92899374
2021-03-29,65.15427116
2021-03-30,61.75349428
2021-03-31,58.31810677
2021-04-01,55.62345854
2021-04-02,68.40211764
2021-04-03,64.85724487
2021-04-04,64.60391426
2021-04-05,60.39897792
2021-04-06,61.62894333
2021-04-07,61.30206595
2021-04-08,64.20502159
2021-04-09,63.51068773
2021-04-10,59.35090466
2021-04-11,61.38581834
2021-04-12,58.36420802
2021-04-13,52.83955322
2021-04-14,67.67153546
2021-04-15,60.92599127
2021-04-16,61.06005519
2021-04-17,58.73869315
2021-04-18,60.92673885
2021-04-19,56.78683329
2021-04-20,44.90909399
2021-04-21,52.32259551
2021-04-22,56.43032692
2021-04-23,64.65104976
2021-04-24,64.78645711
2021-04-25,72.22869549
2021-04-26,66.19988136
2021-04-27,64.83698395
2021-04-28,63.23932279
2021-04-29,69.46514439
2021-04-30,66.86809752
2021-05-01,68.01500437
2021-05-02,65.95253368
2021-05-03,60.30672979
2021-05-04,61.8457363
2021-05-05,62.25537282
2021-05-06,61.48742879
2021-05-07,56.86201608
2021-05-08,47.85495942
2021-05-09,53.15111174
2021-05-10,39.93147347
2021-05-11,37.48414755
2021-05-12,43.14426686
2021-05-13,63.61932558
2021-05-14,63.62369603
2021-05-15,65.70081375
2021-05-16,63.88962759
2021-05-17,67.72845452
2021-05-18,61.8210879
2021-05-19,56.50960027
2021-05-20,64.360101
2021-05-21,64.57562367
2021-05-22,71.09179156
2021-05-23,66.60851787
2021-05-24,67.37756635
2021-05-25,71.07471769
2021-05-26,70.43938469
2021-05-27,72.45247569
2021-05-28,71.05938253
2021-05-29,73.76705142
2021-05-30,87.10112297
2021-05-31,77.74277242
2021-06-01,73.45718099
2021-06-02,72.73698337
2021-06-03,68.03750138
2021-06-04,74.5561428
2021-06-05,74.13356355
2021-06-06,72.55269258
2021-06-07,72.14276097
2021-06-08,70.52268345
2021-06-09,72.36391741
2021-06-10,70.42243791
2021-06-11,70.7868979
2021-06-12,72.80310197
2021-06-13,72.25755592
2021-06-14,70.11710327
2021-06-15,67.67134835
2021-06-16,69.49221379
2021-06-17,69.36591836
2021-06-18,72.34456503
2021-06-19,70.91587432
2021-06-20,69.26321153
2021-06-21,68.97729303
2021-06-22,69.79848555
2021-06-23,70.96763504
2021-06-24,68.130122
2021-06-25,72.74774775
2021-06-26,73.8422485
2021-06-27,68.03025045
2021-06-28,67.86122536
2021-06-29,68.10412574
2021-06-30,68.01790131
2021-07-01,68.45833382
2021-07-02,68.38612645
2021-07-03,68.50138875
2021-07-04,66.32678301
2021-07-05,67.49700125
2021-07-06,65.65819157
2021-07-07,67.08387366
2021-07-08,68.13848861
2021-07-09,69.90087014
2021-07-10,67.33874307
2021-07-11,68.92541015
2021-07-12,70.28212943
2021-07-13,67.27630727
2021-07-14,69.770435
2021-07-15,67.32852459
2021-07-16,66.96605868
2021-07-17,69.8815699
2021-07-18,69.26331218
2021-07-19,71.42345156
2021-07-20,69.40737249
2021-07-21,70.70575959
2021-07-22,69.08409551
2021-07-23,68.19001973
2021-07-24,67.6431326
2021-07-25,67.9481815
2021-07-26,64.59680123
2021-07-27,69.51094494
2021-07-28,66.25764471
2021-07-29,59.88615654
2021-07-30,69.61375227
2021-07-31,66.70330624
2021-08-01,62.08619328
2021-08-02,73.48941974
2021-08-03,66.5331559
2021-08-04,67.96980522
2021-08-05,65.17926114
2021-08-06,66.4930326
2021-08-07,67.22474007
2021-08-08,64.21540807
2021-08-09,65.36718042
2021-08-10,65.32346206
2021-08-11,63.90226902
2021-08-12,66.20545722
2021-08-13,67.02054839
2021-08-14,67.27530818
2021-08-15,66.31543387
2021-08-16,66.07485362
2021-08-17,65.44816531
2021-08-18,65.36763446
2021-08-19,68.00480378
2021-08-20,66.58308397
2021-08-21,66.59422087
2021-08-22,67.63791704
2021-08-23,64.0553571
2021-08-24,64.32871725
2021-08-25,64.32426888
2021-08-26,62.14617312
2021-08-27,60.51281318
2021-08-28,61.54023367
2021-08-29,61.34593101
2021-08-30,61.1999436
2021-08-31,58.82835289
2021-09-01,58.7391056
2021-09-02,58.5762036
2021-09-03,55.86095602
2021-09-04,59.13058414
2021-09-05,59.77776373
2021-09-06,56.94307738
2021-09-07,58.37850783
2021-09-08,58.54353524
2021-09-09,59.4936062
2021-09-10,63.35890899
2021-09-11,68.86115751
2021-09-12,66.71146577
2021-09-13,66.51997384
2021-09-14,66.44498347
2021-09-15,63.55324391
2021-09-16,62.01688139
2021-09-17,70.85661944
2021-09-18,67.50154607
2021-09-19,67.94124663
2021-09-20,62.49113685
2021-09-21,64.20768805
2021-09-22,66.96885813
2021-09-23,65.47691396
2021-09-24,67.0453763
2021-09-25,66.94076218
2021-09-26,63.46777517
2021-09-27,63.82316786
2021-09-28,62.32892225
2021-09-29,67.02533842
2021-09-30,61.46660958
2021-10-01,63.60770377
2021-10-02,64.01111626
2021-10-03,65.22950553
2021-10-04,58.11976861
2021-10-05,60.45169915
2021-10-06,54.07158126
2021-10-07,67.47600818
2021-10-08,64.22483633
2021-10-09,67.19464977
2021-10-10,66.73856209
2021-10-11,73.27248593
2021-10-12,65.59402504
2021-10-13,60.84097949
2021-10-14,58.21381635
2021-10-15,58.88134931
2021-10-16,63.54059695
2021-10-17,62.70237063
2021-10-18,62.50701932
2021-10-19,60.3522151
2021-10-20,59.51187284
2021-10-21,61.294328
2021-10-22,65.91832261
2021-10-23,63.20203304
2021-10-24,66.04542368
2021-10-25,59.07159073
2021-10-26,54.7168674
2021-10-27,48.19260858
2021-10-28,54.78077836
2021-10-29,51.85381122
2021-10-30,45.95010089
2021-10-31,57.59376595
2021-11-01,53.35681825
2021-11-02,52.51929057
2021-11-03,61.37333025
2021-11-04,61.73424438
2021-11-05,59.6444752
2021-11-06,63.41978022
2021-11-07,61.50661416
2021-11-08,62.60504634
2021-11-09,56.99447027
2021-11-10,56.88068463
2021-11-11,56.89041459
2021-11-12,58.24163293
2021-11-13,57.97649245
2021-11-14,59.69125214
2021-11-15,50.01996265
2021-11-16,61.84004723
2021-11-17,61.16168289
2021-11-18,53.77418161
2021-11-19,55.72707321
2021-11-20,56.92770183
2021-11-21,66.79165288
2021-11-22,54.36035914
2021-11-23,57.19522334
2021-11-24,55.35428041
2021-11-25,54.30108836
2021-11-26,57.20037704
2021-11-27,56.00838746
2021-11-28,57.98981744
2021-11-29,54.39348244
2021-11-30,54.64589162
2021-12-01,53.60648268
2021-12-02,53.53711462
2021-12-03,54.90994826
2021-12-04,59.58775426
2021-12-05,66.90649347
2021-12-06,64.46104831
2021-12-07,64.6622686
2021-12-08,66.11869938
2021-12-09,63.91165527
2021-12-10,61.07940132
2021-12-11,66.20304327
2021-12-12,64.17756639
2021-12-13,62.48025072
2021-12-14,62.13765141
2021-12-15,65.65202395
2021-12-16,66.12547742
2021-12-17,66.23276636
2021-12-18,63.04111056
2021-12-19,64.08210477
2021-12-20,65.12580899
2021-12-21,59.05350458
2021-12-22,58.03407884
2021-12-23,59.87402853
2021-12-24,57.59195723
2021-12-25,58.00292777
2021-12-26,56.79929514
2021-12-27,57.7291445
2021-12-28,60.09425978
2021-12-29,59.62506664
2021-12-30,62.63100331
2021-12-31,59.14897751
2022-01-01,59.0833229
2022-01-02,56.17581602
2022-01-03,60.70828313
2022-01-04,57.02378502
2022-01-05,57.14365225
2022-01-06,57.92603466
2022-01-07,58.16148639
2022-01-08,58.48290125
2022-01-09,56.87579729
2022-01-10,54.24145379
2022-01-11,57.63591209
2022-01-12,58.34861116
2022-01-13,57.72830064
2022-01-14,57.99215222
2022-01-15,57.85423061
2022-01-16,58.93562191
2022-01-17,61.13062611
2022-01-18,61.10600434
2022-01-19,61.43600105
2022-01-20,58.59275637
2022-01-21,54.50562804
2022-01-22,57.05857628
2022-01-23,59.74589213
2022-01-24,54.57725034
2022-01-25,55.19027658
2022-01-26,56.68768359
2022-01-27,55.29066423
2022-01-28,55.67217101
2022-01-29,60.62892523
2022-01-30,60.35186772
2022-01-31,58.27093554
2022-02-01,58.44883333
2022-02-02,57.34123023
2022-02-03,60.36968097
2022-02-04,57.76240438
2022-02-05,63.11565047
2022-02-06,58.54849781
2022-02-07,56.71498328
2022-02-08,55.83165868
2022-02-09,59.37846212
2022-02-10,64.23636333
2022-02-11,64.48402305
2022-02-12,59.71738062
2022-02-13,63.86781198
2022-02-14,64.27887745
2022-02-15,60.88706629
2022-02-16,57.85336389
2022-02-17,57.76720922
2022-02-18,57.48078438
2022-02-19,62.02170057
2022-02-20,58.92300518
2022-02-21,57.52443275
2022-02-22,58.45329967
2022-02-23,63.12699144
2022-02-24,57.24416604
2022-02-25,58.99415112
2022-02-26,61.38700867
2022-02-27,59.74378044
2022-02-28,61.59741971
2022-03-01,59.08531105
2022-03-02,56.08892611
2022-03-03,58.70599966
2022-03-04,60.21884674
2022-03-05,58.98269629
2022-03-06,65.78880353
2022-03-07,65.55665769
2022-03-08,69.99452954
2022-03-09,62.43315287
2022-03-10,64.82873003
2022-03-11,60.97069631
2022-03-12,65.40844952
2022-03-13,65.64558333
2022-03-14,64.13336684
2022-03-15,62.636973
2022-03-16,73.7092424
2022-03-17,62.89455501
2022-03-18,59.22057883
2022-03-19,76.4084507
2022-03-20,65.26927659
2022-03-21,62.34882469
2022-03-22,63.88500107
2022-03-23,67.64638944
2022-03-24,62.35445628
2022-03-25,62.35110262
2022-03-26,61.19798811
2022-03-27,68.31535545
2022-03-28,62.0444243
2022-03-29,62.81245742
2022-03-30,66.56292207
2022-03-31,63.87239929
2022-04-01,59.97728369
2022-04-02,63.33529296
2022-04-03,63.79642247
2022-04-04,62.75939823
2022-04-05,62.07260604
2022-04-06,61.59044185
2022-04-07,62.6848133
2022-04-08,61.26583622
2022-04-09,63.84505328
2022-04-10,62.79024954
2022-04-11,63.81493452
2022-04-12,64.42663058
2022-04-13,62.55644459
2022-04-14,61.94615136
2022-04-15,63.88787066
2022-04-16,62.8155705
2022-04-17,60.31850487
2022-04-18,61.48297585
2022-04-19,61.23975775
2022-04-20,61.00994857
2022-04-21,61.81039517
2022-04-22,62.8634609
2022-04-23,62.14049504
2022-04-24,62.55611708
2022-04-25,62.4092727
2022-04-26,63.00466807
2022-04-27,63.73267515
2022-04-28,63.1905206
2022-04-29,60.99194343
2022-04-30,65.6269041
2022-05-01,65.35580087
2022-05-02,60.84208863
2022-05-03,60.51876052
2022-05-04,63.45192645
2022-05-05,60.63574815
2022-05-06,60.08118357
2022-05-07,63.59604714
2022-05-08,64.79575491
2022-05-09,58.67797858
2022-05-10,66.36530761
2022-05-11,55.76807069
2022-05-12,64.02528522
2022-05-13,64.27616089
2022-05-14,59.47117231
2022-05-15,65.71433585
2022-05-16,65.99781931
2022-05-17,71.80553787
2022-05-18,72.7773814
2022-05-19,64.35773865
2022-05-20,64.74218218
2022-05-21,66.69107227
2022-05-22,64.56413529
2022-05-23,65.44890704
2022-05-24,66.73415823
2022-05-25,68.9555513
2022-05-26,64.0632806
2022-05-27,61.96348399
2022-05-28,62.61125654
2022-05-29,65.11835199
2022-05-30,60.24096386
2022-05-31,60.12444955
2022-06-01,59.34989113
2022-06-02,60.97001687
2022-06-03,58.40901173
2022-06-04,60.70121254
2022-06-05,60.34353996
2022-06-06,60.69478481
2022-06-07,61.71461623
2022-06-08,60.30826716
2022-06-09,61.29054378
2022-06-10,69.34401131
2022-06-11,67.51272391
2022-06-12,66.43232936
2022-06-13,63.46889634
2022-06-14,63.87755434
2022-06-15,67.77709683
2022-06-16,63.44855647
2022-06-17,71.47228551
2022-06-18,69.52249446
2022-06-19,68.8671891
2022-06-20,63.91000538
2022-06-21,63.78454718
2022-06-22,69.69256924
2022-06-23,65.52293995
2022-06-24,66.01802457
2022-06-25,66.36082336
2022-06-26,63.27596151
2022-06-27,66.48062703
2022-06-28,66.31260385
2022-06-29,66.03448276
2022-06-30,63.3751932
2022-07-01,69.4499233
2022-07-02,68.63714803
2022-07-03,69.28352546
2022-07-04,70.13098635
2022-07-05,71.3873058
2022-07-06,75.3550847
2022-07-07,69.52324938
2022-07-08,69.35071064
2022-07-09,71.9665362
2022-07-10,73.46682773
2022-07-11,69.99889274
2022-07-12,68.39065469
2022-07-13,66.7854725
2022-07-14,64.71545369
2022-07-15,67.66064996
2022-07-16,69.03623301
2022-07-17,65.0794519
2022-07-18,64.30690245
2022-07-19,65.37811421
2022-07-20,66.98418916
2022-07-21,65.71596869
2022-07-22,69.32836331
2022-07-23,68.47497589
2022-07-24,65.45588972
2022-07-25,66.13460414
2022-07-26,80.18670899
2022-07-27,77.7892305
2022-07-28,66.94496626
2022-07-29,68.50063358
2022-07-30,61.77208635
2022-07-31,70.20166569
2022-08-01,72.22770648
2022-08-02,80.31419179
2022-08-03,77.06002721
2022-08-04,72.88113318
2022-08-05,71.23522957
2022-08-06,71.89726567
2022-08-07,78.72516146
2022-08-08,67.5448918
2022-08-09,65.93581822
2022-08-10,65.17163212
2022-08-11,63.39261775
2022-08-12,65.19474487
2022-08-13,70.77547322
2022-08-14,70.24615001
2022-08-15,68.42003988
2022-08-16,67.55428612
2022-08-17,70.45535729
2022-08-18,70.10873365
2022-08-19,66.54001076
2022-08-20,69.98060954
2022-08-21,71.32493811
2022-08-22,65.95378184
2022-08-23,67.68972477
2022-08-24,68.13305141
2022-08-25,66.83634956
2022-08-26,65.9050272
2022-08-27,67.27986818
2022-08-28,67.84459342
2022-08-29,65.71780561
2022-08-30,64.9698171
2022-08-31,65.26030057
2022-09-01,68.16978308
2022-09-02,66.47853476
2022-09-03,70.20328297
2022-09-04,64.70245967
2022-09-05,66.34482508
2022-09-06,65.90187565
2022-09-07,66.76127902
2022-09-08,65.33111745
2022-09-09,65.22038212
2022-09-10,67.43698869
2022-09-11,65.23866635
2022-09-12,64.60292581
2022-09-13,63.74249555
2022-09-14,67.2330056
2022-09-15,62.5387865
2022-09-16,68.01262354
2022-09-17,66.45986129
2022-09-18,66.56861661
2022-09-19,66.72005954
2022-09-20,65.12645658
2022-09-21,68.44610788
2022-09-22,69.75683891
2022-09-23,68.08323952
2022-09-24,69.56053338
2022-09-25,69.31016324
2022-09-26,75.70343221
2022-09-27,84.8471648
2022-09-28,76.44859595
2022-09-29,70.65949247
2022-09-30,73.14746495
2022-10-01,73.85897957
2022-10-02,67.06818411
2022-10-03,70.48646819
2022-10-04,65.53223877
2022-10-05,57.63451285
2022-10-06,59.62826218
2022-10-07,57.7971124
2022-10-08,69.53659394
2022-10-09,62.78732577
2022-10-10,59.09083037
2022-10-11,62.73888221
2022-10-12,60.96511137
2022-10-13,56.67774619
2022-10-14,48.65717912
2022-10-15,64.53791882
2022-10-16,61.72650076
2022-10-17,61.36817102
2022-10-18,61.30716128
2022-10-19,61.62718591
2022-10-20,44.95412844
2022-10-21,60.35082898
2022-10-22,61.89345427
2022-10-23,62.98358086
2022-10-24,66.27691965
2022-10-25,62.26288275
2022-10-26,62.75544031
2022-10-27,65.3317588
2022-10-28,63.59054833
2022-10-29,66.06452484
2022-10-30,66.14205654
2022-10-31,66.71724287
2022-11-01,62.89651399
2022-11-02,62.91640392
2022-11-03,75.42432815
2022-11-04,63.15387336
2022-11-05,61.17823776
2022-11-06,61.15700969
2022-11-07,64.19735022
2022-11-08,66.16677861
2022-11-09,63.30205702
2022-11-10,72.20902406
2022-11-11,67.03214524
2022-11-12,66.72639123
2022-11-13,61.16611961
2022-11-14,65.91831084
2022-11-15,69.17623067
2022-11-16,70.10117542
2022-11-17,70.45517207
2022-11-18,71.82499807
2022-11-19,71.041815
2022-11-20,70.02585693
2022-11-21,68.22216387
2022-11-22,69.91051162
2022-11-23,68.63592977
2022-11-24,75.57237619
2022-11-25,76.5285952
2022-11-26,71.16979295
2022-11-27,60.96795877
2022-11-28,64.01134849
2022-11-29,72.8769624
2022-11-30,66.01620113
2022-12-01,58.92634356
2022-12-02,61.75488069
2022-12-03,56.02856314
2022-12-04,54.37005933
2022-12-05,53.56545828
2022-12-06,55.53470717
2022-12-07,52.28000574
2022-12-08,51.911426
2022-12-09,84.29969318
2022-12-10,87.02341052
2022-12-11,66.85450535
2022-12-12,66.43927378
2022-12-13,58.24859008
2022-12-14,63.72537419
2022-12-15,62.15261206
2022-12-16,64.06288452
2022-12-17,58.17979552
2022-12-18,63.74442623
2022-12-19,53.28160733
2022-12-20,56.72456687
2022-12-21,51.99253374
2022-12-22,48.06843537
2022-12-23,54.93160149
2022-12-24,62.46467891
2022-12-25,60.23893025
2022-12-26,54.45568744
2022-12-27,67.67947755
2022-12-28,59.26067025
2022-12-29,56.83170459
2022-12-30,54.27128781
2022-12-31,55.75058159
2023-01-01,54.94891978
2023-01-02,54.48066444
2023-01-03,56.16964924
2023-01-04,53.91235675
2023-01-05,57.97895727
2023-01-06,54.86115965
2023-01-07,51.47066093
2023-01-08,52.5531214
2023-01-09,54.26673262
2023-01-10,50.50949019
2023-01-11,56.97377837
2023-01-12,54.04054234
2023-01-13,61.23493892
2023-01-14,64.40078672
2023-01-15,51.35486079
2023-01-16,52.54372648
2023-01-17,55.80804752
2023-01-18,58.87215977
2023-01-19,58.23254196
2023-01-20,62.23142905
2023-01-21,56.22682932
2023-01-22,51.11922141
2023-01-23,57.07857598
2023-01-24,60.51814297
2023-01-25,48.16583963
2023-01-26,57.83891864
2023-01-27,64.39017873
2023-01-28,58.64900142
2023-01-29,58.90190565
2023-01-30,58.46885136
2023-01-31,53.59057136
2023-02-01,48.86296207
2023-02-02,49.88846895
2023-02-03,49.9571262
2023-02-04,47.53736099
2023-02-05,51.94582116
2023-02-06,42.89628023
2023-02-07,42.20022613
2023-02-08,39.54939032
2023-02-09,41.56856816
2023-02-10,39.90564128
2023-02-11,43.54252328
2023-02-12,41.6833647
2023-02-13,53.06848545
2023-02-14,61.36213533
2023-02-15,54.49300627
2023-02-16,56.45577589
2023-02-17,53.90900252
2023-02-18,53.84697572
2023-02-19,64.77566073
2023-02-20,64.35757301
2023-02-21,67.80275338
2023-02-22,65.09323952
2023-02-23,61.60805224
2023-02-24,63.28999856
2023-02-25,64.88642693
2023-02-26,62.32488775
2023-02-27,62.49458082
2023-02-28,59.10496304
2023-03-01,58.63606413
2023-03-02,58.93441623
2023-03-03,61.75563415
2023-03-04,62.79788507
2023-03-05,62.5065055
2023-03-06,63.94008237
2023-03-07,61.93649641
2023-03-08,65.11351364
2023-03-09,64.39784716
2023-03-10,60.57374465
2023-03-11,60.89209789
2023-03-12,63.18113686
2023-03-13,60.79936235
2023-03-14,67.29754337
2023-03-15,64.72123687
2023-03-16,58.96527485
2023-03-17,69.10579091
2023-03-18,66.49962473
2023-03-19,66.09873068
2023-03-20,70.32123525
2023-03-21,62.1430495
2023-03-22,60.26616161
2023-03-23,63.44367182
2023-03-24,61.78521165
2023-03-25,63.76763172
2023-03-26,63.01958038
2023-03-27,56.31567437
2023-03-28,56.78533481
2023-03-29,61.26374474
2023-03-30,62.68624229
2023-03-31,66.08395554
2023-04-01,60.48327645
2023-04-02,58.62099937
2023-04-03,61.89855349
2023-04-04,64.20982581
2023-04-05,63.99955376
2023-04-06,65.34274297
2023-04-07,65.85369243
2023-04-08,65.51705681
2023-04-09,66.85079851
2023-04-10,64.61999539
2023-04-11,64.90467229
2023-04-12,64.95697926
2023-04-13,64.5243605
2023-04-14,64.33446901
2023-04-15,67.32948599
2023-04-16,64.40529392
2023-04-17,64.57120186
2023-04-18,63.33497767
2023-04-19,61.09755784
2023-04-20,63.78044303
2023-04-21,68.6111013
2023-04-22,62.8661106
2023-04-23,63.91081857
2023-04-24,65.66689513
2023-04-25,65.41227608
2023-04-26,63.80930767
2023-04-27,64.75382706
2023-04-28,64.33625383
2023-04-29,64.89942449
2023-04-30,63.56443313
2023-05-01,58.48932997
2023-05-02,58.19800358
2023-05-03,59.0139077
2023-05-04,61.17649914
2023-05-05,58.25472273
2023-05-06,58.8216167
2023-05-07,60.03165525
2023-05-08,61.98294547
2023-05-09,63.48701018
2023-05-10,63.19181599
2023-05-11,63.6001938
2023-05-12,64.94818362
2023-05-13,64.54624934
2023-05-14,65.77510287
2023-05-15,64.7102526
2023-05-16,64.35962656
2023-05-17,64.24002706
2023-05-18,66.29078934
2023-05-19,68.52853758
2023-05-20,64.67039106
2023-05-21,67.701065
2023-05-22,64.5138909
2023-05-23,65.15008272
2023-05-24,65.77612968
2023-05-25,68.37579013
2023-05-26,67.37629294
2023-05-27,65.61651785
2023-05-28,62.53277614
2023-05-29,64.60488495
2023-05-30,65.09610251
2023-05-31,66.77801235
2023-06-01,64.51202321
2023-06-02,66.71331966
2023-06-03,67.15603436
2023-06-04,69.38352764
2023-06-05,67.81349598
2023-06-06,70.39140931
2023-06-07,64.88884712
2023-06-08,65.32574407
2023-06-09,65.49819703
2023-06-10,71.07463414
2023-06-11,79.51413566
2023-06-12,63.56390449
2023-06-13,64.09127738
2023-06-14,62.16558473
2023-06-15,65.97279603
2023-06-16,64.43674094
2023-06-17,65.07537688
2023-06-18,62.63487611
2023-06-19,64.2680195
2023-06-20,62.60339241
2023-06-21,62.86177194
2023-06-22,61.26095532
2023-06-23,61.99136465
2023-06-24,63.03626472
2023-06-25,61.96870855
2023-06-26,63.2436557
2023-06-27,62.02438647
2023-06-28,63.41121323
2023-06-29,61.71671518
2023-06-30,66.04526586
2023-07-01,65.55523733
2023-07-02,62.10354922
2023-07-03,61.48346629
2023-07-04,60.36481462
2023-07-05,58.6394732
2023-07-06,61.7896733
2023-07-07,61.82346716
2023-07-08,62.28256831
2023-07-09,61.04346529
2023-07-10,59.47706938
2023-07-11,62.38530991
2023-07-12,60.64565516
2023-07-13,58.80258977
2023-07-14,61.03146349
2023-07-15,61.26614987
2023-07-16,61.91199554
2023-07-17,60.23769224
2023-07-18,58.25172335
